sample_id,timestamp,latitude,longitude,x_meters,y_meters,temperature_celsius
285,2025-10-06T12:24:29.004319,33.43054112632584,-111.9280602490173,70.564826,12.795188,27.195
286,2025-10-06T12:24:30.504120,33.430562855051065,-111.92806074235013,70.519541,15.173650,27.510
287,2025-10-06T12:24:32.004189,33.4305841402183,-111.92806124579865,70.472202,17.560033,28.717
288,2025-10-06T12:24:33.504050,33.43060546233975,-111.9280617425212,70.425488,19.950587,29.750
289,2025-10-06T12:24:35.004324,33.43062732122886,-111.92806225456725,70.379101,22.311346,32.073
290,2025-10-06T12:24:36.504737,33.43064867041832,-111.92806275372317,70.332160,24.704894,34.781
291,2025-10-06T12:24:38.004262,33.43067002417486,-111.92806325330969,70.285179,27.098959,37.261
292,2025-10-06T12:24:39.504499,33.43069189825804,-111.92806376496905,70.238202,29.493274,40.778
293,2025-10-06T12:24:41.004053,33.43071325513667,-111.92806426455817,70.191221,31.887687,43.181
294,2025-10-06T12:24:42.504112,33.43073461261177,-111.92806476415453,70.144866,34.250239,43.775
295,2025-10-06T12:24:44.004119,33.430756488452076,-111.92806527587757,70.097884,36.644746,44.018
296,2025-10-06T12:24:45.504253,33.430777364276544,-111.92806576403144,70.051994,38.984420,43.322
297,2025-10-06T12:24:47.504137,33.43079749553357,-111.92806622159232,70.009527,41.232004,41.748
298,2025-10-06T12:24:50.004260,33.43081266419899,-111.92805410400547,71.136591,42.888451,40.842
299,2025-10-06T12:24:52.504367,33.43080810373805,-111.92803128898178,73.252383,42.383623,40.864
300,2025-10-06T12:24:55.004456,33.430796906803785,-111.92801068196034,75.179042,41.124538,40.844
301,2025-10-06T12:24:57.004148,33.430775963257574,-111.92801146960086,75.102050,38.796435,40.782
302,2025-10-06T12:24:58.504176,33.430756824769055,-111.92801082329106,75.161817,36.694859,41.439
303,2025-10-06T12:25:00.004104,33.43073669419673,-111.92801119108437,75.127539,34.443628,41.535
304,2025-10-06T12:25:01.504068,33.430715963331565,-111.92801119839822,75.126812,32.118787,41.078
305,2025-10-06T12:25:03.004072,33.43069446643354,-111.9280113459846,75.113321,29.790813,41.291
306,2025-10-06T12:25:04.504274,33.43067319852999,-111.92801144468541,75.104072,27.412810,39.894
307,2025-10-06T12:25:06.004156,33.43065191150449,-111.92801155965509,75.093281,25.026189,38.435
308,2025-10-06T12:25:07.504576,33.43063012797801,-111.92801167214402,75.082954,22.635469,35.469
309,2025-10-06T12:25:09.004211,33.43060872608349,-111.9280117841407,75.072612,20.274366,32.960
310,2025-10-06T12:25:10.504173,33.430587373157046,-111.92801189549257,75.062163,17.880396,30.879
311,2025-10-06T12:25:12.004185,33.43056555533209,-111.92801200933239,75.051706,15.485936,28.781
312,2025-10-06T12:25:13.504131,33.430544137886926,-111.92801212109387,75.041246,13.091188,26.754
313,2025-10-06T12:25:15.004069,33.43052277711711,-111.92801223254068,75.030788,10.696339,25.653
314,2025-10-06T12:25:16.504215,33.43050095517998,-111.92801234640834,75.020468,8.333362,24.972
315,2025-10-06T12:25:18.004494,33.43047955172722,-111.92801245812633,75.010013,5.940165,25.772
316,2025-10-06T12:25:19.504472,33.430461202956316,-111.92801255368585,75.001063,3.886834,25.261
317,2025-10-06T12:25:21.504275,33.430441258483754,-111.92801108806069,75.138947,1.688089,25.992
318,2025-10-06T12:25:23.504214,33.43043011691807,-111.92799303960949,76.820147,0.456501,25.288
319,2025-10-06T12:25:26.004444,33.43042703428407,-111.92796867988137,79.077504,0.115432,25.301
320,2025-10-06T12:25:28.504063,33.43043936067755,-111.92794936321954,80.877261,1.502562,25.104
321,2025-10-06T12:25:30.504352,33.43046104700079,-111.92795125862223,80.701132,3.871541,24.946
322,2025-10-06T12:25:32.004159,33.43048000509328,-111.92795122112199,80.704959,5.996386,24.464
323,2025-10-06T12:25:33.504183,33.43050023655284,-111.92795189834919,80.641840,8.259116,25.874
324,2025-10-06T12:25:35.004039,33.43052145746696,-111.92795229997768,80.604803,10.588329,25.544
325,2025-10-06T12:25:36.504389,33.430542525883524,-111.92795282307014,80.556254,12.918877,27.192
326,2025-10-06T12:25:38.004368,33.43056380297171,-111.92795330113546,80.511406,15.297939,28.604
327,2025-10-06T12:25:39.504391,33.430585549826716,-111.92795380975518,80.464578,17.684610,31.481
328,2025-10-06T12:25:41.004360,33.430606873804706,-111.92795430107286,80.418371,20.075331,35.404
329,2025-10-06T12:25:42.503997,33.43062827324205,-111.927954796935,80.371863,22.468076,39.348
330,2025-10-06T12:25:44.004199,33.430650083193655,-111.92795530128413,80.326052,24.829756,40.726
331,2025-10-06T12:25:45.504291,33.430671437261374,-111.92795579543802,80.279580,27.223851,41.943
332,2025-10-06T12:25:47.004481,33.43069285099523,-111.92795629085533,80.233114,29.618183,41.883
333,2025-10-06T12:25:48.504184,33.43071420799389,-111.92795678499608,80.186642,32.012610,42.974
334,2025-10-06T12:25:50.004467,33.43073602612197,-111.92795728979615,80.140171,34.407101,42.373
335,2025-10-06T12:25:51.504132,33.43075744151386,-111.9279577852808,80.094318,36.769692,40.657
336,2025-10-06T12:25:53.004504,33.430778210652406,-111.92795826563545,80.049206,39.094974,39.740
337,2025-10-06T12:25:55.004087,33.4307983556563,-111.92795869393944,80.009964,41.308841,39.773
338,2025-10-06T12:25:58.004354,33.430811778168234,-111.92794059062197,81.679417,42.794460,39.412
339,2025-10-06T12:26:00.504152,33.430807305483576,-111.92791886673436,83.720839,42.292743,39.775
340,2025-10-06T12:26:03.004013,33.43079116401225,-111.9279027336783,85.214302,40.503798,39.982
341,2025-10-06T12:26:05.004309,33.43076858414485,-111.9279036449617,85.129573,37.999273,41.784
342,2025-10-06T12:26:06.504128,33.430749220446536,-111.92790349180372,85.143330,35.827570,46.008
343,2025-10-06T12:26:08.004149,33.43072838625429,-111.92790371122562,85.123450,33.540586,49.417
344,2025-10-06T12:26:09.504059,33.430707449145515,-111.92790376438248,85.118406,31.199416,50.102
345,2025-10-06T12:26:11.004091,33.43068632725301,-111.92790389525855,85.106331,28.862790,48.480
346,2025-10-06T12:26:12.504447,33.430664620509205,-111.92790399543911,85.097137,26.480515,47.189
347,2025-10-06T12:26:14.004254,33.430643258885624,-111.92790410801743,85.086604,24.092016,43.810
348,2025-10-06T12:26:15.504317,33.430621925357016,-111.92790421474375,85.076590,21.700203,41.727
349,2025-10-06T12:26:17.004392,33.430600116291615,-111.92790432617929,85.066356,19.306697,37.294
350,2025-10-06T12:26:18.504189,33.43057870384965,-111.92790443470578,85.056338,16.944431,33.757
351,2025-10-06T12:26:20.004102,33.430557345286644,-111.92790454329908,85.046151,14.549830,29.811
352,2025-10-06T12:26:21.504376,33.43053552433641,-111.92790465411449,85.035975,12.155028,26.461
353,2025-10-06T12:26:23.004510,33.43051410575416,-111.92790476293081,85.025794,9.760153,25.854
354,2025-10-06T12:26:24.504517,33.430492744259006,-111.92790487144255,85.015750,7.397156,25.595
355,2025-10-06T12:26:26.004309,33.43047139532032,-111.92790498007287,85.005768,5.052696,26.261
356,2025-10-06T12:26:28.004304,33.4304508233054,-111.92790506115145,84.998304,2.744890,25.561
357,2025-10-06T12:26:30.004292,33.43043245124068,-111.92789547272531,85.917130,0.700937,25.564
358,2025-10-06T12:26:32.504407,33.43042829456824,-111.92786959408734,88.296707,0.254913,26.122
359,2025-10-06T12:26:35.004214,33.4304316243752,-111.92784397069589,90.674522,0.617779,26.394
360,2025-10-06T12:26:37.004228,33.43045004696276,-111.92784296865895,90.771464,2.682357,26.112
361,2025-10-06T12:26:39.004069,33.430474093649785,-111.92784294781907,90.774458,5.352227,26.403
362,2025-10-06T12:26:40.504056,33.43049448140832,-111.92784375119308,90.700349,7.584093,26.368
363,2025-10-06T12:26:42.004340,33.43051512953382,-111.9278441505739,90.662672,9.899007,28.084
364,2025-10-06T12:26:43.504560,33.4305361281189,-111.92784470978826,90.610073,12.253540,29.688
365,2025-10-06T12:26:45.004418,33.43055782931303,-111.92784523422786,90.561960,14.629076,32.698
366,2025-10-06T12:26:46.504140,33.43057910207136,-111.92784576558283,90.512651,16.982266,36.822
367,2025-10-06T12:26:48.004467,33.43060041691037,-111.92784629241311,90.463104,19.371981,41.221
368,2025-10-06T12:26:49.504431,33.43062227219077,-111.92784683418986,90.413356,21.764246,43.604
369,2025-10-06T12:26:51.004125,33.430643619503144,-111.9278473630141,90.363622,24.157587,45.668
370,2025-10-06T12:26:52.504864,33.430664971903504,-111.92784789201427,90.314534,26.519580,47.844
371,2025-10-06T12:26:54.004172,33.430686845136606,-111.92784843394398,90.264774,28.913802,49.344
372,2025-10-06T12:26:55.504292,33.43070820135304,-111.92784896304079,90.215015,31.308139,49.384
373,2025-10-06T12:26:57.004264,33.43072955821655,-111.92784949216819,90.165252,33.702549,47.021
374,2025-10-06T12:26:58.504215,33.43075097297862,-111.92785002272218,90.116153,36.065071,45.147
375,2025-10-06T12:27:00.004959,33.43077267963981,-111.92785056039592,90.066651,38.447471,41.905
376,2025-10-06T12:27:02.004130,33.430794494319464,-111.92785110132385,90.015872,40.888695,40.226
377,2025-10-06T12:27:04.504055,33.430812103757034,-111.92784225300643,90.846134,42.828647,39.571
378,2025-10-06T12:27:07.004257,33.43080847340354,-111.92781921458585,92.991069,42.422085,40.258
379,2025-10-06T12:27:09.504923,33.43079978053031,-111.92779730337085,95.021534,41.455930,40.201
380,2025-10-06T12:27:11.504137,33.430779851575615,-111.92779665844985,95.078542,39.218204,40.455
381,2025-10-06T12:27:13.004614,33.43076113885862,-111.92779604742822,95.136077,37.190811,40.945
382,2025-10-06T12:27:14.504154,33.43074123134453,-111.92779633520766,95.109593,34.965436,41.988
383,2025-10-06T12:27:16.004314,33.43072060403145,-111.92779635979275,95.107327,32.652551,42.861
384,2025-10-06T12:27:17.504159,33.43069916078864,-111.9277964716806,95.096946,30.299035,44.320
385,2025-10-06T12:27:19.004094,33.43067792033359,-111.9277965613662,95.088667,27.955779,45.007
386,2025-10-06T12:27:20.504230,33.43065664497133,-111.9277966554848,95.079848,25.570511,45.738
387,2025-10-06T12:27:22.004458,33.43063486798952,-111.92779675204827,95.070988,23.180533,45.825
388,2025-10-06T12:27:23.504465,33.43061346932765,-111.9277968462039,95.062185,20.787890,43.697
389,2025-10-06T12:27:25.004456,33.43059211761938,-111.9277969406729,95.053328,18.394052,41.161
390,2025-10-06T12:27:26.504031,33.43057030057883,-111.92779703688538,95.044616,16.031604,38.355
391,2025-10-06T12:27:28.004218,33.430548883457824,-111.92779713149008,95.035770,13.636894,34.412
392,2025-10-06T12:27:29.504327,33.430527522762226,-111.92779722577068,95.026931,11.242054,30.729
393,2025-10-06T12:27:31.004300,33.43050570088098,-111.92779732212242,95.018088,8.847150,29.513
394,2025-10-06T12:27:32.504408,33.43048428164593,-111.92779741668113,95.009247,6.452203,27.962
395,2025-10-06T12:27:34.004360,33.43046472059926,-111.92779750307685,95.001262,4.290351,27.061
396,2025-10-06T12:27:36.004412,33.43044465488662,-111.92779696414796,95.049845,2.079155,27.350
397,2025-10-06T12:27:38.004312,33.43043060566697,-111.92778139472676,96.511953,0.509042,27.249
398,2025-10-06T12:27:40.504217,33.43042740314571,-111.92775671503324,98.779984,0.158745,27.954
399,2025-10-06T12:27:42.504233,33.43043247109377,-111.92773619190073,100.705619,0.721706,28.042
400,2025-10-06T12:27:44.504159,33.43045125228971,-111.92773596878982,100.721869,2.831249,28.411
401,2025-10-06T12:27:46.004810,33.430469546450304,-111.92773576941802,100.742667,4.836294,28.984
402,2025-10-06T12:27:47.504153,33.430489165935,-111.92773641819784,100.682269,7.006791,30.207
403,2025-10-06T12:27:49.004373,33.43050967125975,-111.92773685130061,100.641597,9.306042,32.422
404,2025-10-06T12:27:50.504276,33.43053110772304,-111.9277373672827,100.594091,11.652610,35.188
405,2025-10-06T12:27:52.004055,33.43055226006867,-111.92773786616677,100.547170,14.024124,38.209
406,2025-10-06T12:27:53.504523,33.43057351700492,-111.92773836693347,100.500679,16.375606,40.121
407,2025-10-06T12:27:55.004033,33.43059534040148,-111.92773888358401,100.453238,18.764369,42.474
408,2025-10-06T12:27:56.504112,33.430616674368935,-111.92773938693728,100.405897,21.156205,44.849
409,2025-10-06T12:27:58.004249,33.43063802026321,-111.9277398915119,100.358441,23.549391,45.667
410,2025-10-06T12:27:59.504496,33.43065988994819,-111.92774040797751,100.311015,25.943228,45.381
411,2025-10-06T12:28:01.004422,33.43068124508353,-111.92774091250965,100.264195,28.305521,43.691
412,2025-10-06T12:28:02.504327,33.430702601515605,-111.92774141697726,100.216748,30.699882,42.959
413,2025-10-06T12:28:04.004730,33.430724476748786,-111.92774193374169,100.169295,33.094323,41.970
414,2025-10-06T12:28:05.504251,33.43074583431667,-111.92774243826051,100.121843,35.488812,40.432
415,2025-10-06T12:28:07.004201,33.43076719011339,-111.92774294273359,100.074399,37.882967,40.644
416,2025-10-06T12:28:08.504620,33.43078606705516,-111.9277433887373,100.033189,39.962029,41.273
417,2025-10-06T12:28:11.004321,33.43080752103869,-111.92774137620025,100.226352,42.327766,40.451
418,2025-10-06T12:28:13.504191,33.4308100487991,-111.9277191561119,102.290714,42.597559,40.807
419,2025-10-06T12:28:16.004157,33.43080541909904,-111.92769688474182,104.366106,42.081352,40.438
420,2025-10-06T12:28:18.504383,33.43078380031154,-111.92768860277555,105.128844,39.687223,41.168
421,2025-10-06T12:28:20.504362,33.43075961803742,-111.92768829277145,105.157868,36.976000,40.422
422,2025-10-06T12:28:22.004116,33.43073968275171,-111.92768863220324,105.125930,34.769380,41.318
423,2025-10-06T12:28:23.504182,33.430718511611545,-111.9276886541265,105.124158,32.451745,42.022
424,2025-10-06T12:28:25.004109,33.43069749886087,-111.92768878807766,105.111612,30.095856,44.231
425,2025-10-06T12:28:26.504052,33.43067630543367,-111.92768888805409,105.102276,27.719588,45.033
426,2025-10-06T12:28:28.004219,33.43065450909263,-111.92768900064453,105.092082,25.365550,45.699
427,2025-10-06T12:28:29.504525,33.43063318912047,-111.92768910864335,105.081952,22.975286,45.189
428,2025-10-06T12:28:31.004462,33.430611846806826,-111.92768921702837,105.071787,20.582495,44.162
429,2025-10-06T12:28:32.504595,33.43058997664895,-111.9276893282598,105.061606,18.188604,41.992
430,2025-10-06T12:28:34.004173,33.430568619829856,-111.92768943672642,105.051435,15.794197,40.534
431,2025-10-06T12:28:35.504076,33.43054726018463,-111.92768954530379,105.041390,13.431402,38.919
432,2025-10-06T12:28:37.004171,33.43052538129944,-111.92768965646447,105.031214,11.036561,35.931
433,2025-10-06T12:28:38.504121,33.43050402003892,-111.92768976502242,105.021035,8.641658,33.729
434,2025-10-06T12:28:40.004216,33.43048265856934,-111.92768987356992,105.010857,6.246756,31.715
435,2025-10-06T12:28:41.504273,33.43046309422524,-111.9276899729418,105.001882,4.134074,31.257
436,2025-10-06T12:28:43.504629,33.43044334663763,-111.92768911947572,105.082265,1.919875,29.146
437,2025-10-06T12:28:45.504382,33.430430446487605,-111.9276724324876,106.658154,0.490186,29.536
438,2025-10-06T12:28:48.004211,33.4304272621667,-111.92764795051171,108.925318,0.138389,29.907
439,2025-10-06T12:28:50.504064,33.43043805780452,-111.92762678926468,110.877427,1.326191,31.143
440,2025-10-06T12:28:52.504240,33.430458894563124,-111.9276288034924,110.690977,3.659851,32.504
441,2025-10-06T12:28:54.004227,33.43047763375395,-111.92762857856671,110.710450,5.762844,33.908
442,2025-10-06T12:28:55.504433,33.430498194853946,-111.92762932034412,110.642477,8.014499,36.302
443,2025-10-06T12:28:57.004245,33.43051892121121,-111.92762969122532,110.608053,10.307308,37.482
444,2025-10-06T12:28:58.504224,33.43053996185617,-111.92763021710019,110.558633,12.666390,38.045
445,2025-10-06T12:29:00.004113,33.43056168422316,-111.92763070205086,110.514113,15.044159,39.339
446,2025-10-06T12:29:01.504191,33.43058296657293,-111.92763119786602,110.467481,17.430226,40.279
447,2025-10-06T12:29:03.004079,33.43060428716686,-111.92763168700662,110.422087,19.788720,41.978
448,2025-10-06T12:29:04.504038,33.430626145445174,-111.92763219115382,110.375789,22.181304,44.306
449,2025-10-06T12:29:06.004427,33.43064749441398,-111.92763268269691,110.329554,24.574827,44.594
450,2025-10-06T12:29:07.504521,33.43066884808862,-111.9276331746221,110.283284,26.968882,44.670
451,2025-10-06T12:29:09.004198,33.43069020413508,-111.92763366652963,110.237632,29.331278,43.983
452,2025-10-06T12:29:10.504114,33.43071207918111,-111.92763417040698,110.191360,31.725698,42.895
453,2025-10-06T12:29:12.004741,33.43073343675458,-111.92763466236391,110.145086,34.120188,42.483
454,2025-10-06T12:29:13.504307,33.43075479459894,-111.92763515432583,110.098812,36.514708,41.562
455,2025-10-06T12:29:15.004458,33.43077630876096,-111.9276356497179,110.053352,38.867934,41.667
456,2025-10-06T12:29:17.004151,33.43079687369089,-111.92763611463035,110.010246,41.144931,41.589
457,2025-10-06T12:29:19.504398,33.430812512288405,-111.92762432908249,111.106369,42.871978,42.174
458,2025-10-06T12:29:22.004037,33.43080812187444,-111.92760171293043,113.227861,42.382048,42.822
459,2025-10-06T12:29:24.504291,33.43079726057808,-111.9275809826446,115.136518,41.184320,43.381
460,2025-10-06T12:29:26.504125,33.430776439826154,-111.92758162682277,115.078084,38.849758,42.666
461,2025-10-06T12:29:28.004155,33.43075734952507,-111.92758095724841,115.140094,36.753457,42.860
462,2025-10-06T12:29:29.504146,33.4307372985227,-111.9275813074561,115.107582,34.535551,43.038
463,2025-10-06T12:29:31.004513,33.43071652355521,-111.92758130076551,115.108168,32.212600,43.435
464,2025-10-06T12:29:32.504155,33.4306950325877,-111.92758143127762,115.096146,29.854001,43.949
465,2025-10-06T12:29:34.004825,33.430673824920966,-111.92758151442563,115.088342,27.476327,44.883
466,2025-10-06T12:29:35.504181,33.430652481784755,-111.92758161354494,115.079071,25.089838,44.125
467,2025-10-06T12:29:37.004063,33.43063069895683,-111.92758170993962,115.070353,22.731088,43.108
468,2025-10-06T12:29:38.504231,33.4306093549045,-111.92758180571424,115.061380,20.338124,41.022
469,2025-10-06T12:29:40.004225,33.43058794451243,-111.92758190146402,115.052432,17.944163,39.551
470,2025-10-06T12:29:41.504659,33.43056612673101,-111.92758199906903,115.043479,15.549708,38.586
471,2025-10-06T12:29:43.004778,33.43054476684569,-111.92758209464814,115.034522,13.154958,38.129
472,2025-10-06T12:29:44.504239,33.430523348460696,-111.92758219046465,115.025687,10.792037,37.892
473,2025-10-06T12:29:46.004775,33.43050152648204,-111.92758228810362,115.016731,8.397123,37.776
474,2025-10-06T12:29:47.504603,33.430480174122444,-111.92758238366332,115.007776,6.003262,36.338
475,2025-10-06T12:29:49.004377,33.430461604389116,-111.92758246659194,115.000044,3.931533,34.811
476,2025-10-06T12:29:51.004322,33.430441458159564,-111.92758097834775,115.132683,1.734011,33.039
477,2025-10-06T12:29:53.004373,33.430430246254375,-111.92756287735216,116.826132,0.471226,33.078
478,2025-10-06T12:29:55.504212,33.430427075417875,-111.92753847656982,119.087280,0.120399,33.425
479,2025-10-06T12:29:58.004468,33.43043952130301,-111.92751931481604,120.873386,1.500517,35.783
480,2025-10-06T12:30:00.004321,33.43046126776633,-111.92752114620198,120.702455,3.896415,37.942
481,2025-10-06T12:30:01.504091,33.430480249294284,-111.92752113480405,120.703848,6.023894,39.255
482,2025-10-06T12:30:03.004208,33.430500437729656,-111.92752180123003,120.641647,8.288002,40.039
483,2025-10-06T12:30:04.504286,33.43052126803178,-111.92752219556046,120.604959,10.586523,39.870
484,2025-10-06T12:30:06.004195,33.43054279119956,-111.92752272909534,120.555828,12.948721,40.459
485,2025-10-06T12:30:07.504592,33.43056401239889,-111.9275232061846,120.510936,15.327941,40.498
486,2025-10-06T12:30:09.004375,33.430585357722826,-111.92752370547582,120.464103,17.714685,41.144
487,2025-10-06T12:30:10.504189,33.43060714155948,-111.927524207443,120.417882,20.105446,42.203
488,2025-10-06T12:30:12.004283,33.43062848362018,-111.92752470198513,120.371983,22.466298,43.497
489,2025-10-06T12:30:13.504310,33.43064989076033,-111.92752519702093,120.325543,24.859897,45.119
490,2025-10-06T12:30:15.004219,33.430671705297875,-111.92752570183451,120.279060,27.253996,44.752
491,2025-10-06T12:30:16.504552,33.43069306148422,-111.9275261959265,120.232583,29.648330,45.328
492,2025-10-06T12:30:18.004300,33.430714476056664,-111.92752669140656,120.186721,32.010831,45.567
493,2025-10-06T12:30:19.504453,33.43073629419055,-111.92752719621355,120.140239,34.405322,45.319
494,2025-10-06T12:30:21.004198,33.43075765201568,-111.92752769037324,120.093756,36.799840,45.017
495,2025-10-06T12:30:22.504167,33.43077844726012,-111.92752817133841,120.048704,39.121511,45.301
496,2025-10-06T12:30:24.504562,33.43079851903528,-111.92752859211623,120.010172,41.327364,45.775
497,2025-10-06T12:30:27.504095,33.43081184723975,-111.92751061237435,121.699927,42.793174,46.727
498,2025-10-06T12:30:30.004314,33.43080731123397,-111.92748856461262,123.743105,42.292980,47.227
499,2025-10-06T12:30:32.504353,33.430791012363436,-111.92747257696134,125.220749,40.505061,48.085
500,2025-10-06T12:30:34.504475,33.43076838048874,-111.92747346062428,125.137699,37.971555,47.758
501,2025-10-06T12:30:36.004083,33.430748943965256,-111.92747332315716,125.149753,35.797319,47.546
502,2025-10-06T12:30:37.504258,33.43072809850317,-111.92747354148811,125.129985,33.509104,47.788
503,2025-10-06T12:30:39.004373,33.43070721267453,-111.92747360195193,125.124433,31.198766,47.676
504,2025-10-06T12:30:40.504713,33.43068603132184,-111.92747373776577,125.111744,28.830399,47.722
505,2025-10-06T12:30:42.004547,33.430664782230046,-111.92747384108381,125.102034,26.447981,47.138
506,2025-10-06T12:30:43.504325,33.430643018495445,-111.92747396121018,125.091016,24.059412,46.354
507,2025-10-06T12:30:45.004092,33.430621627176734,-111.9274740736253,125.080648,21.699469,45.068
508,2025-10-06T12:30:46.504081,33.430600278413955,-111.92747418807113,125.069921,19.305963,44.035
509,2025-10-06T12:30:48.004065,33.43057846304639,-111.92747430411697,125.059274,16.911771,43.232
510,2025-10-06T12:30:49.504255,33.43055704689619,-111.92747441837409,125.048593,14.517167,42.459
511,2025-10-06T12:30:51.004055,33.430535686557896,-111.92747453220782,125.037923,12.122366,41.943
512,2025-10-06T12:30:52.504144,33.430513864954534,-111.92747464854506,125.027391,9.759424,41.619
513,2025-10-06T12:30:54.004155,33.43049244589665,-111.92747476272184,125.016718,7.364496,41.067
514,2025-10-06T12:30:55.504623,33.43047153938829,-111.92747487434667,125.006267,5.023408,39.935
515,2025-10-06T12:30:57.504199,33.43045054784702,-111.92747495270092,124.999312,2.714657,39.074
516,2025-10-06T12:30:59.504414,33.430432326117156,-111.92746494192257,125.938033,0.698383,38.383
517,2025-10-06T12:31:01.504244,33.43042898922041,-111.92744355498728,127.915773,0.333023,38.990
518,2025-10-06T12:31:04.004377,33.43042895726417,-111.92741853351909,130.265160,0.339938,40.235
519,2025-10-06T12:31:06.504241,33.43045099544864,-111.92741364702395,130.701528,2.763471,41.848
520,2025-10-06T12:31:08.504256,33.43047517791102,-111.92741352423693,130.711671,5.473006,42.911
521,2025-10-06T12:31:10.004447,33.43049512072103,-111.92741427725379,130.641189,7.710336,43.297
522,2025-10-06T12:31:11.504828,33.43051628649803,-111.92741464662946,130.607395,10.027802,44.089
523,2025-10-06T12:31:13.004595,33.430537297328335,-111.92741516649376,130.559123,12.352122,44.463
524,2025-10-06T12:31:14.504057,33.430558489738644,-111.92741563571641,130.514978,14.728194,45.227
525,2025-10-06T12:31:16.004441,33.430580281134546,-111.92741613731917,130.468894,17.113502,46.478
526,2025-10-06T12:31:17.504172,33.430601598090234,-111.92741662195463,130.423304,19.503454,46.857
527,2025-10-06T12:31:19.004310,33.43062293698191,-111.92741710899116,130.377485,21.895873,47.534
528,2025-10-06T12:31:20.504146,33.43064480308588,-111.9274176075515,130.332307,24.257408,48.660
529,2025-10-06T12:31:22.004304,33.430666156367764,-111.92741809451927,130.286498,26.651416,49.109
530,2025-10-06T12:31:23.504371,33.430687512315984,-111.9274185815436,130.240683,29.045724,49.700
531,2025-10-06T12:31:25.004285,33.430709387352195,-111.92741908039139,130.194868,31.440144,49.725
532,2025-10-06T12:31:26.504114,33.43073074494285,-111.92741956745017,130.149661,33.802709,49.695
533,2025-10-06T12:31:28.004586,33.43075210284978,-111.92742005451008,130.103843,36.197236,50.173
534,2025-10-06T12:31:29.504507,33.43077381035548,-111.92742054940778,130.058388,38.573426,49.062
535,2025-10-06T12:31:31.504155,33.430795228781896,-111.92742103815291,130.012504,40.970521,49.867
536,2025-10-06T12:31:34.004521,33.430812326071795,-111.9274113416856,130.903804,42.848998,49.179
537,2025-10-06T12:31:36.504600,33.43080835915292,-111.92738844312188,133.053448,42.409965,48.603
538,2025-10-06T12:31:39.004715,33.430799119754504,-111.92736661825535,135.075737,41.383013,48.475
539,2025-10-06T12:31:41.004159,33.430778940061124,-111.92736640332491,135.093839,39.143316,48.548
540,2025-10-06T12:31:42.504678,33.43076012315577,-111.92736576362732,135.153304,37.078695,48.814
541,2025-10-06T12:31:44.004071,33.43074021518126,-111.92736609020642,135.123060,34.847109,49.008
542,2025-10-06T12:31:45.504300,33.43071950709124,-111.9273661141151,135.120902,32.531336,49.614
543,2025-10-06T12:31:47.004323,33.430698505991515,-111.92736624076193,135.109081,30.207945,49.683
544,2025-10-06T12:31:48.504242,33.43067686062306,-111.92736634205505,135.099821,27.832364,49.413
545,2025-10-06T12:31:50.004451,33.43065552510766,-111.92736644898308,135.089831,25.446772,49.453
546,2025-10-06T12:31:51.504502,33.43063420655227,-111.9273665545939,135.079943,23.056622,49.086
547,2025-10-06T12:31:53.004031,33.43061240463128,-111.92736666236756,135.070055,20.663888,48.369
548,2025-10-06T12:31:54.504174,33.43059099510267,-111.92736676853096,135.060268,18.301942,47.873
549,2025-10-06T12:31:56.004083,33.43056963845497,-111.9273668742123,135.050367,15.907553,47.117
550,2025-10-06T12:31:57.504227,33.43054781828776,-111.92736698231687,135.040453,13.512837,46.648
551,2025-10-06T12:31:59.004242,33.43052640002329,-111.92736708836601,135.030544,11.117997,46.089
552,2025-10-06T12:32:00.504457,33.43050503877768,-111.92736719416354,135.020632,8.723095,44.977
553,2025-10-06T12:32:02.004137,33.43048321653001,-111.92736730223025,135.010853,6.360083,44.875
554,2025-10-06T12:32:03.504265,33.4304638577595,-111.92736739809403,135.001895,4.195220,44.172
555,2025-10-06T12:32:05.504376,33.43044404274426,-111.92736669861871,135.072786,1.973575,42.768
556,2025-10-06T12:32:07.504418,33.430430544345406,-111.92735012906152,136.620547,0.503093,43.019
557,2025-10-06T12:32:10.004521,33.43042737909734,-111.92732600599498,138.866375,0.151611,43.198
558,2025-10-06T12:32:12.504459,33.43043752722436,-111.92730433859784,140.867307,1.287469,44.419
559,2025-10-06T12:32:14.504074,33.43045818478636,-111.92730628786109,140.685533,3.581457,45.040
560,2025-10-06T12:32:16.004228,33.430477271851395,-111.92730602856997,140.709738,5.676347,45.349
561,2025-10-06T12:32:17.504088,33.43049731953016,-111.92730676314154,140.640834,7.923910,45.713
562,2025-10-06T12:32:19.004094,33.43051808423187,-111.92730712891071,140.606367,10.246110,46.121
563,2025-10-06T12:32:20.504455,33.43053957155971,-111.92730766306074,140.557150,12.604522,46.721
564,2025-10-06T12:32:22.004320,33.430560776413344,-111.92730813380913,140.513457,14.950210,47.411
565,2025-10-06T12:32:23.504443,33.43058211413227,-111.92730862835661,140.467060,17.336063,47.213
566,2025-10-06T12:32:25.004607,33.430603893623136,-111.92730912570764,140.421262,19.726324,47.483
567,2025-10-06T12:32:26.504490,33.43062523390077,-111.92730961549026,140.375185,22.118877,47.494
568,2025-10-06T12:32:28.004088,33.430646640215905,-111.92731010597831,140.329781,24.480469,47.785
569,2025-10-06T12:32:29.504360,33.43066845427323,-111.92731060604649,140.283729,26.874513,47.323
